"Id", "date_photo", "dossier_media", "photo", "photo_IR", "verite_terrain", "materiel", "focale", "sensibilite", "spectre_ir", "tps_expo", "hauteur", "largeur", "heure", "lieu", "region", "position_GPS", "direction_feu", "taux_occupation", "couleur_dominante", "densite", "taux_supperposition", "couleur_fumees", "luminosite", "vegetation", "moment", "nuage", "distance", "presence", "valid", "proprietaire", "sequence", "numimage"
"1968", "juil-05", "00157", "157_rgb.png", "", "157_gt.png", "", "0", "0", "", "0", "595", "752", "00:00:00", "Pisão(M.Corvo)", "", "", "", "4", "orange/orange", "1", "2", "", "20", "", "", "0", "", "", "1", "Projet COTEC (CEIF  Univ. de Coimbra)", "0", "0"
"1967", "juil-05", "00156", "156_rgb.png", "", "156_gt.png", "", "0", "0", "", "0", "548", "776", "00:00:00", "Pisão(M.Corvo)", "", "", "", "22", "orange/orange", "0", "11", "", "9", "", "", "0", "", "", "1", "Projet COTEC (CEIF  Univ. de Coimbra)", "0", "0"
"1966", "avr-06", "00155", "155_rgb.png", "", "155_gt.png", "", "0", "0", "", "0", "148", "1590", "00:00:00", "Ardeche-Laboule (le chantor en Sud )", "", "", "", "3", "rouge/red", "0", "100", "", "50", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1965", "avr-06", "00154", "154_rgb.png", "", "154_gt.png", "", "0", "0", "", "0", "470", "1482", "00:00:00", "Ardeche-Laboule (le chantor en Sud )", "", "", "", "11", "rouge/red", "1", "41", "", "34", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1964", "avr-06", "00153", "153_rgb.png", "", "153_gt.png", "", "0", "0", "", "0", "957", "2302", "00:00:00", "Ardeche-Laboule (le chantor en Sud )", "", "", "", "22", "rouge/red", "1", "55", "", "14", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1963", "avr-06", "00152", "152_rgb.png", "", "152_gt.png", "", "0", "0", "", "0", "1145", "1839", "00:00:00", "Ardeche-Laboule (le chantor en Sud )", "", "", "", "37", "orange/orange", "1", "42", "", "15", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1962", "", "00151", "151_rgb.png", "", "151_gt.png", "", "0", "0", "", "0", "1071", "2047", "00:00:00", "Plateau expérimental - Corte", "", "", "", "40", "orange/orange", "1", "26", "", "38", "", "", "0", "", "", "1", "SPE_Steven", "0", "0"
"1961", "déc-12", "00150", "150_rgb.png", "", "150_gt.png", "", "0", "0", "", "0", "561", "460", "00:00:00", "Plateau expérimental - Corte", "", "", "", "13", "orange/orange", "1", "69", "", "43", "", "", "0", "", "", "1", "SPE_F_Morandini", "0", "0"
"1960", "déc-12", "00149", "149_rgb.png", "", "149_gt.png", "", "0", "0", "", "0", "419", "311", "00:00:00", "Plateau expérimental - Corte", "", "", "", "4", "orange/orange", "1", "40", "", "39", "", "", "0", "", "", "1", "SPE_XB3_Lucile", "0", "0"
"1959", "janv-11", "00148", "148_rgb.png", "", "148_gt.png", "", "0", "0", "", "0", "480", "640", "00:00:00", "Corse ?", "", "", "", "17", "rouge/red", "0", "76", "", "52", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1958", "janv-11", "00147", "147_rgb.png", "", "147_gt.png", "", "0", "0", "", "0", "480", "640", "00:00:00", "Corse ?", "", "", "", "26", "rouge/red", "0", "79", "", "48", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1957", "janv-11", "00146", "146_rgb.png", "", "146_gt.png", "", "0", "0", "", "0", "301", "401", "00:00:00", "Corse ?", "", "", "", "19", "rouge/red", "0", "71", "", "47", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1956", "janv-11", "00145", "145_rgb.png", "", "145_gt.png", "", "0", "0", "", "0", "480", "640", "00:00:00", "Corse ?", "", "", "", "6", "orange/orange", "0", "77", "", "55", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1955", "janv-11", "00144", "144_rgb.png", "", "144_gt.png", "", "0", "0", "", "0", "831", "1104", "00:00:00", "Corse ?", "", "", "", "10", "rouge/red", "0", "100", "", "57", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1954", "janv-11", "00143", "143_rgb.png", "", "143_gt.png", "", "0", "0", "", "0", "1032", "1235", "00:00:00", "Corse ?", "", "", "", "30", "orange/orange", "0", "36", "", "46", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1953", "oct-09", "00142", "142_rgb.png", "", "142_gt.png", "", "0", "0", "", "0", "330", "738", "00:00:00", "Letia - Corse", "", "", "", "24", "orange/orange", "0", "4", "", "15", "", "", "0", "", "", "1", "SPE_XB3_Lucile", "0", "0"
"1952", "oct-07", "00141", "141_rgb.png", "", "141_gt.png", "", "0", "0", "", "0", "565", "221", "00:00:00", "San diego", "", "", "", "14", "jaune/yellow", "0", "46", "", "15", "", "", "0", "", "", "1", "Dan Tentler", "0", "0"
"1951", "août-10", "00140", "140_rgb.png", "", "140_gt.png", "", "0", "0", "", "0", "295", "553", "00:00:00", "Valença do Minho (Portugal)", "", "", "", "3", "orange/orange", "1", "2", "", "22", "", "", "0", "", "", "1", "Constando Estrelas", "0", "0"
"1950", "janv-11", "00139", "139_rgb.png", "", "139_gt.png", "", "0", "0", "", "0", "654", "1990", "00:00:00", "Corse ?", "", "", "", "17", "orange/orange", "1", "40", "", "61", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1949", "janv-11", "00138", "138_rgb.png", "", "138_gt.png", "", "0", "0", "", "0", "950", "2047", "00:00:00", "Corse ?", "", "", "", "42", "orange/orange", "0", "75", "", "41", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1948", "janv-11", "00137", "137_rgb.png", "", "137_gt.png", "", "0", "0", "", "0", "627", "2043", "00:00:00", "Corse ?", "", "", "", "14", "orange/orange", "1", "63", "", "42", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1947", "janv-11", "00136", "136_rgb.png", "", "136_gt.png", "", "0", "0", "", "0", "532", "1400", "00:00:00", "Corse ?", "", "", "", "8", "orange/orange", "0", "100", "", "66", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1946", "janv-11", "00135", "135_rgb.png", "", "135_gt.png", "", "0", "0", "", "0", "501", "1426", "00:00:00", "Corse ?", "", "", "", "10", "rouge/red", "0", "88", "", "62", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1945", "janv-11", "00134", "134_rgb.png", "", "134_gt.png", "", "0", "0", "", "0", "1710", "2034", "00:00:00", "Corse ?", "", "", "", "54", "orange/orange", "0", "14", "", "55", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1944", "janv-11", "00133", "133_rgb.png", "", "133_gt.png", "", "0", "0", "", "0", "877", "1972", "00:00:00", "Corse ?", "", "", "", "23", "orange/orange", "1", "10", "", "50", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1943", "mai-98", "00132", "132_rgb.png", "", "132_gt.png", "", "0", "0", "", "0", "442", "416", "00:00:00", "Corse ?", "", "", "", "39", "orange/orange", "0", "2", "", "32", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1942", "juil-06", "00131", "131_rgb.png", "", "131_gt.png", "", "0", "0", "", "0", "1227", "2022", "00:00:00", "Corse ?", "", "", "", "15", "rouge/red", "1", "82", "", "55", "", "", "0", "", "", "1", "Ph_Girves_sécurité civile", "0", "0"
"1941", "mars-09", "00130", "130_rgb.png", "", "130_gt.png", "", "0", "0", "", "0", "351", "634", "00:00:00", "Plateau experimental - Corte", "", "", "", "21", "orange/orange", "0", "18", "", "30", "", "", "0", "", "", "1", "SPE_XB3_Lucile", "0", "0"
"1940", "mars-09", "00129", "129_rgb.png", "", "129_gt.png", "", "0", "0", "", "0", "290", "671", "00:00:00", "Plateau experimental - Corte", "", "", "", "14", "rouge/red", "1", "33", "", "41", "", "", "0", "", "", "1", "SPE_XB3_Lucile", "0", "0"
"1939", "oct-12", "00128", "128_rgb.png", "", "128_gt.png", "", "0", "0", "", "0", "720", "587", "00:00:00", "Corse", "", "", "", "20", "orange/orange", "0", "32", "", "47", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1938", "oct-12", "00127", "127_rgb.png", "", "127_gt.png", "", "0", "0", "", "0", "504", "953", "00:00:00", "Corse", "", "", "", "23", "jaune/yellow", "0", "55", "", "59", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1937", "oct-12", "00126", "126_rgb.png", "", "126_gt.png", "", "0", "0", "", "0", "1080", "1920", "00:00:00", "Corse", "", "", "", "27", "jaune/yellow", "1", "17", "", "13", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1936", "oct-12", "00125", "125_rgb.png", "", "125_gt.png", "", "0", "0", "", "0", "1080", "1920", "00:00:00", "Corse", "", "", "", "15", "rouge/red", "0", "81", "", "35", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1935", "oct-12", "00124", "124_rgb.png", "", "124_gt.png", "", "0", "0", "", "0", "256", "352", "00:00:00", "Corse", "", "", "", "6", "orange/orange", "0", "52", "", "49", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1934", "oct-12", "00123", "123_rgb.png", "", "123_gt.png", "", "0", "0", "", "0", "840", "1452", "00:00:00", "Corse", "", "", "", "25", "orange/orange", "1", "53", "", "38", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1933", "oct-12", "00122", "122_rgb.png", "", "122_gt.png", "", "0", "0", "", "0", "696", "1228", "00:00:00", "Corse", "", "", "", "36", "jaune/yellow", "0", "83", "", "37", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1932", "oct-12", "00121", "121_rgb.png", "", "121_gt.png", "", "0", "0", "", "0", "845", "1205", "00:00:00", "Corse", "", "", "", "13", "orange/orange", "1", "13", "", "52", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1931", "oct-12", "00120", "120_rgb.png", "", "120_gt.png", "", "0", "0", "", "0", "1018", "2537", "00:00:00", "Bonassa", "", "", "", "30", "orange/orange", "1", "66", "", "56", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1930", "", "00119", "119_rgb.png", "", "119_gt.png", "", "0", "0", "", "0", "1541", "2885", "00:00:00", "Letia - Corse", "", "", "", "21", "orange/orange", "0", "37", "", "41", "", "", "0", "", "", "1", "SPE_Lucile", "0", "0"
"1929", "", "00118", "118_rgb.png", "", "118_gt.png", "", "0", "0", "", "0", "607", "1217", "00:00:00", "Letia - Corse", "", "", "", "14", "rouge/red", "0", "99", "", "48", "", "", "0", "", "", "1", "SPE_Lucile", "0", "0"
"1928", "nov-13", "00117", "117_rgb.png", "", "117_gt.png", "", "0", "0", "", "0", "1545", "1928", "00:00:00", "Corse", "", "", "", "32", "orange/orange", "1", "0", "", "16", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1927", "nov-13", "00116", "116_rgb.png", "", "116_gt.png", "", "0", "0", "", "0", "823", "1316", "00:00:00", "Corse", "", "", "", "18", "orange/orange", "1", "0", "", "15", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1926", "nov-13", "00115", "115_rgb.png", "", "115_gt.png", "", "0", "0", "", "0", "548", "1492", "00:00:00", "Corse", "", "", "", "12", "orange/orange", "1", "5", "", "25", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1925", "nov-13", "00114", "114_rgb.png", "", "114_gt.png", "", "0", "0", "", "0", "529", "1650", "00:00:00", "Corse", "", "", "", "11", "rouge/red", "1", "100", "", "33", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1924", "nov-13", "00113", "113_rgb.png", "", "113_gt.png", "", "0", "0", "", "0", "1009", "1864", "00:00:00", "Corse", "", "", "", "46", "rouge/red", "1", "91", "", "41", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1923", "oct-13", "00112", "112_rgb.png", "", "112_gt.png", "", "0", "0", "", "0", "655", "1969", "00:00:00", "Corse", "", "", "", "15", "jaune/yellow", "1", "75", "", "34", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1922", "oct-13", "00111", "111_rgb.png", "", "111_gt.png", "", "0", "0", "", "0", "806", "1575", "00:00:00", "Corse", "", "", "", "18", "orange/orange", "1", "36", "", "47", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1921", "decembre-13", "00110", "110_rgb.png", "", "110_gt.png", "", "0", "0", "", "0", "863", "461", "00:00:00", "Corse", "", "", "", "6", "rouge/red", "0", "54", "", "21", "", "", "0", "", "", "1", "SPE_Lucile", "0", "0"
"1920", "nov-13", "00109", "109_rgb.png", "", "109_gt.png", "", "0", "0", "", "0", "800", "1969", "00:00:00", "Corse", "", "", "", "24", "orange/orange", "1", "89", "", "33", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1919", "nov-13", "00108", "108_rgb.png", "", "108_gt.png", "", "0", "0", "", "0", "631", "1903", "00:00:00", "Corse", "", "", "", "43", "orange/orange", "1", "11", "", "32", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1918", "oct-13", "00107", "107_rgb.png", "", "107_gt.png", "", "0", "0", "", "0", "1213", "1478", "00:00:00", "Corse", "", "", "", "22", "orange/orange", "1", "20", "", "16", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1917", "oct-13", "00106", "106_rgb.png", "", "106_gt.png", "", "0", "0", "", "0", "1261", "1349", "00:00:00", "Corse", "", "", "", "18", "orange/orange", "1", "28", "", "38", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1916", "oct-13", "00105", "105_rgb.png", "", "105_gt.png", "", "0", "0", "", "0", "373", "1504", "00:00:00", "Corse", "", "", "", "13", "rouge/red", "0", "66", "", "28", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1915", "oct-13", "00104", "104_rgb.png", "", "104_gt.png", "", "0", "0", "", "0", "1462", "1307", "00:00:00", "Corse", "", "", "", "34", "orange/orange", "1", "24", "", "41", "", "", "0", "", "", "1", "Giles Planelle_SDIS_2B", "0", "0"
"1914", "juil-05", "00103", "103_rgb.png", "", "103_gt.png", "", "0", "0", "", "0", "584", "1851", "00:00:00", "Oliv. Hospital", "", "", "", "16", "orange/orange", "1", "14", "", "36", "", "", "0", "", "", "1", "Projet COTEC (CEIF  Univ. de Coimbra)", "0", "0"
"1913", "", "00102", "102_rgb.png", "", "102_gt.png", "", "0", "0", "", "0", "1734", "2864", "00:00:00", "Pioggiola", "", "", "", "20", "orange/orange", "1", "93", "", "52", "", "", "0", "", "", "1", "Forsap 2B", "0", "0"
"1912", "janv-12", "00101", "101_rgb.png", "", "101_gt.png", "", "0", "0", "", "0", "391", "382", "00:00:00", "Corse", "", "", "", "14", "orange/orange", "0", "64", "", "46", "", "", "0", "", "", "1", "S_ Sayag_Forestiers_Sapeurs_2B", "0", "0"
"1911", "avr-11", "00100", "100_rgb.png", "", "100_gt.png", "", "0", "0", "", "0", "150", "199", "00:00:00", "Tolla", "", "", "", "2", "orange/orange", "1", "46", "", "55", "", "", "0", "", "", "1", "Romani_Forestiers_Sapeurs_2A?", "0", "0"
"1910", "avr-11", "00099", "099_rgb.png", "", "099_gt.png", "", "0", "0", "", "0", "236", "1147", "00:00:00", "Tolla", "", "", "", "10", "orange/orange", "1", "38", "", "52", "", "", "0", "", "", "1", "Romani_Forestiers_Sapeurs_2A ", "0", "0"
"1909", "avr-11", "00098", "098_rgb.png", "", "098_gt.png", "", "0", "0", "", "0", "459", "667", "00:00:00", "Tolla", "", "", "", "9", "orange/orange", "0", "70", "", "53", "", "", "0", "", "", "1", "Romani_Forestiers_Sapeurs_2A ", "0", "0"
"1908", "avr-11", "00097", "097_rgb.png", "", "097_gt.png", "", "0", "0", "", "0", "518", "482", "00:00:00", "Tolla", "", "", "", "13", "orange/orange", "1", "58", "", "57", "", "", "0", "", "", "1", "Romani_Forestiers_Sapeurs_2A ", "0", "0"
"1907", "déc-08", "00096", "096_rgb.png", "", "096_gt.png", "", "0", "0", "", "0", "283", "1501", "00:00:00", "Arizona", "", "", "", "8", "rouge/red", "0", "82", "", "46", "", "", "0", "", "", "1", "Ian Horvath", "0", "0"
"1906", "déc-12", "00095", "095_rgb.png", "", "095_gt.png", "", "0", "0", "", "0", "232", "505", "00:00:00", "Plateau experimental - Corte", "", "", "", "8", "orange/orange", "1", "34", "", "41", "", "", "0", "", "", "1", "SPE_F_Morandini", "0", "0"
"1905", "déc-12", "00094", "094_rgb.png", "", "094_gt.png", "", "0", "0", "", "0", "289", "462", "00:00:00", "Plateau experimental - Corte", "", "", "", "7", "orange/orange", "0", "83", "", "46", "", "", "0", "", "", "1", "SPE_F_Morandini", "0", "0"
"1904", "déc-12", "00093", "093_rgb.png", "", "093_gt.png", "", "0", "0", "", "0", "133", "352", "00:00:00", "Plateau experimental - Corte", "", "", "", "3", "rouge/red", "0", "89", "", "51", "", "", "0", "", "", "1", "SPE_F_Morandini", "0", "0"
"1903", "déc-12", "00092", "092_rgb.png", "", "092_gt.png", "", "0", "0", "", "0", "522", "570", "00:00:00", "Plateau experimental - Corte", "", "", "", "15", "orange/orange", "0", "51", "", "40", "", "", "0", "", "", "1", "SPE_F_Morandini", "0", "0"
"1902", "déc-12", "00091", "091_rgb.png", "", "091_gt.png", "", "0", "0", "", "0", "224", "676", "00:00:00", "Plateau experimental - Corte", "", "", "", "12", "orange/orange", "0", "37", "", "29", "", "", "0", "", "", "1", "SPE_F_Morandini", "0", "0"
"1901", "avr-06", "00090", "090_rgb.png", "", "090_gt.png", "", "0", "0", "", "0", "773", "1383", "00:00:00", "Ardèche-Laboule (le chantor en Sud)", "", "", "", "27", "orange/orange", "0", "69", "", "70", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1900", "avr-06", "00089", "089_rgb.png", "", "089_gt.png", "", "0", "0", "", "0", "1088", "2294", "00:00:00", "Ardèche-Laboule (le chantor en Sud)", "", "", "", "25", "rouge/red", "0", "100", "", "36", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1899", "juil-03", "00088", "088_rgb.png", "", "088_gt.png", "", "0", "0", "", "0", "299", "412", "00:00:00", "Brandenburg", "", "", "", "9", "orange/orange", "1", "53", "", "32", "", "", "0", "", "", "1", "Tilo", "0", "0"
"1898", "avr-06", "00087", "087_rgb.png", "", "087_gt.png", "", "0", "0", "", "0", "803", "1715", "00:00:00", "Ardèche-Laboule (le chantor en Sud)", "", "", "", "21", "rouge/red", "1", "40", "", "32", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1897", "mars-08", "00086", "086_rgb.png", "", "086_gt.png", "", "0", "0", "", "0", "275", "221", "00:00:00", "Plateau expérimental - Corte", "", "", "", "3", "orange/orange", "1", "1", "", "21", "", "", "0", "", "", "1", "SPE_XB3_Lucile", "0", "0"
"1896", "avr-06", "00085", "085_rgb.png", "", "085_gt.png", "", "0", "0", "", "0", "1298", "939", "00:00:00", "Ardèche-Laboule (le chantor en Sud)", "", "", "", "25", "rouge/red", "0", "55", "", "41", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1895", "avr-06", "00084", "084_rgb.png", "", "084_gt.png", "", "0", "0", "", "0", "968", "1430", "00:00:00", "Ardèche-Laboule (le chantor en Sud)", "", "", "", "17", "rouge/red", "0", "98", "", "44", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1894", "févr-03", "00083", "083_rgb.png", "", "083_gt.png", "", "0", "0", "", "0", "279", "738", "00:00:00", "Ardèche Saint Sauveur de Montagut (Danthon) ", "", "", "", "9", "orange/orange", "0", "52", "", "46", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1893", "févr-03", "00082", "082_rgb.png", "", "082_gt.png", "", "0", "0", "", "0", "431", "923", "00:00:00", "Ardèche Saint Sauveur de Montagut (Danthon) ", "", "", "", "4", "orange/orange", "0", "96", "", "51", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1892", "févr-03", "00081", "081_rgb.png", "", "081_gt.png", "", "0", "0", "", "0", "286", "880", "00:00:00", "Ardèche Saint Sauveur de Montagut (Danthon) ", "", "", "", "9", "orange/orange", "0", "71", "", "52", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1891", "févr-03", "00080", "080_rgb.png", "", "080_gt.png", "", "0", "0", "", "0", "175", "414", "00:00:00", "Ardèche Saint Sauveur de Montagut (Danthon) ", "", "", "", "2", "orange/orange", "0", "74", "", "50", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
"1890", "juin-12", "00079", "079_rgb.png", "", "079_gt.png", "", "0", "0", "", "0", "376", "499", "00:00:00", "Plateau experimental - Corte", "", "", "", "12", "rouge/red", "0", "97", "", "23", "", "", "0", "", "", "1", "SPE_JAI", "0", "0"
"1889", "juin-12", "00078", "078_rgb.png", "", "078_gt.png", "", "0", "0", "", "0", "238", "397", "00:00:00", "Plateau expérimental - Corte", "", "", "", "6", "orange/orange", "1", "83", "", "21", "", "", "0", "", "", "1", "SPE_JAI", "0", "0"
"1888", "févr-03", "00077", "077_rgb.png", "", "077_gt.png", "", "0", "0", "", "0", "592", "574", "00:00:00", "Ardèche Saint Sauveur de Montagut (Danthon) ", "", "", "", "25", "orange/orange", "0", "39", "", "52", "", "", "0", "", "", "1", "André Reynaud_SDIS_07", "0", "0"
